"fruits","CHD","93","mean",0.9542
"fruits","CHD","93","low",0.9256
"fruits","CHD","93","high",0.99
"fruits","CHD","94","mean",0.9536
"fruits","CHD","94","low",0.9248
"fruits","CHD","94","high",0.99
"fruits","CHD","95","mean",0.953
"fruits","CHD","95","low",0.924
"fruits","CHD","95","high",0.99
"fruits","CHD","96","mean",0.9524
"fruits","CHD","96","low",0.9232
"fruits","CHD","96","high",0.99
"fruits","CHD","97","mean",0.9518
"fruits","CHD","97","low",0.9224
"fruits","CHD","97","high",0.99
"fruits","CHD","98","mean",0.9512
"fruits","CHD","98","low",0.9216
"fruits","CHD","98","high",0.99
"fruits","CHD","99","mean",0.9506
"fruits","CHD","99","low",0.9208
"fruits","CHD","99","high",0.99
"fruits","CHD","100","mean",0.95
"fruits","CHD","100","low",0.92
"fruits","CHD","100","high",0.99
"fruits","CHD","101","mean",0.9496
"fruits","CHD","101","low",0.9194
"fruits","CHD","101","high",0.9898
"fruits","CHD","102","mean",0.9492
"fruits","CHD","102","low",0.9188
"fruits","CHD","102","high",0.9896
"fruits","CHD","103","mean",0.9488
"fruits","CHD","103","low",0.9182
"fruits","CHD","103","high",0.9894
"fruits","CHD","104","mean",0.9484
"fruits","CHD","104","low",0.9176
"fruits","CHD","104","high",0.9892
"fruits","CHD","105","mean",0.948
"fruits","CHD","105","low",0.917
"fruits","CHD","105","high",0.989
"fruits","CHD","106","mean",0.9476
"fruits","CHD","106","low",0.9164
"fruits","CHD","106","high",0.9888
"fruits","CHD","107","mean",0.9472
"fruits","CHD","107","low",0.9158
"fruits","CHD","107","high",0.9886
"fruits","CHD","108","mean",0.9468
"fruits","CHD","108","low",0.9152
"fruits","CHD","108","high",0.9884
"fruits","CHD","109","mean",0.9464
"fruits","CHD","109","low",0.9146
"fruits","CHD","109","high",0.9882
"fruits","CHD","110","mean",0.946
"fruits","CHD","110","low",0.914
"fruits","CHD","110","high",0.988
"fruits","CHD","111","mean",0.9456
"fruits","CHD","111","low",0.9134
"fruits","CHD","111","high",0.9878
"fruits","CHD","112","mean",0.9452
"fruits","CHD","112","low",0.9128
"fruits","CHD","112","high",0.9876
"fruits","CHD","113","mean",0.9448
"fruits","CHD","113","low",0.9122
"fruits","CHD","113","high",0.9874
"fruits","CHD","114","mean",0.9444
"fruits","CHD","114","low",0.9116
"fruits","CHD","114","high",0.9872
"fruits","CHD","115","mean",0.944
"fruits","CHD","115","low",0.911
"fruits","CHD","115","high",0.987
"fruits","CHD","116","mean",0.9436
"fruits","CHD","116","low",0.9104
"fruits","CHD","116","high",0.9868
"fruits","CHD","117","mean",0.9432
"fruits","CHD","117","low",0.9098
"fruits","CHD","117","high",0.9866
"fruits","CHD","118","mean",0.9428
"fruits","CHD","118","low",0.9092
"fruits","CHD","118","high",0.9864
"fruits","CHD","119","mean",0.9424
"fruits","CHD","119","low",0.9086
"fruits","CHD","119","high",0.9862
"fruits","CHD","120","mean",0.942
"fruits","CHD","120","low",0.908
"fruits","CHD","120","high",0.986
"fruits","CHD","121","mean",0.9416
"fruits","CHD","121","low",0.9074
